,Unnamed: 0,jp_title,en_title,char_name,fav,img
830,35,AI no Idenshi,The Gene of AI,Yuuki  (結城),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/15/519878.jpg
831,36,Spy Kyoushitsu 2nd Season,Spy Classroom Season 2,Matilda  (マティルダ),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/7/517406.jpg
832,37,Genjitsu no Yohane: Sunshine in the Mirror,Yohane the Parhelion: Sunshine in the Mirror,Lailaps  (ライラプス),Member Favorites: 5,https://cdn.myanimelist.net/images/characters/15/515369.jpg
833,38,Mononogatari 2nd Season,Malevolent Spirits: Mononogatari 2nd Season,Kei  (恵),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/15/516758.jpg
834,39,FLCL: Grunge,,Dainari  (ダイナリ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/3/523342.jpg
835,40,BanG Dream! It's MyGO!!!!!,,Rinko Shirokane (白金 燐子),Member Favorites: 333,https://cdn.myanimelist.net/images/characters/6/403711.jpg
836,41,Yami Shibai 11,Theatre of Darkness: Yamishibai 11,Storyteller  (紙芝居屋),Member Favorites: 72,https://cdn.myanimelist.net/images/characters/4/259167.jpg
837,42,Hyakushou Kizoku,,Mother  (おかん),Member Favorites: 0,
838,43,Cardfight!! Vanguard: will+Dress Season 3,,Taizou Kiyokura (清蔵 タイゾウ),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/14/570793.jpg
839,44,Shadowverse Flame: Seven Shadows-hen,,Ren Kazamatsuri (風祭 レン),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/7/492009.jpg
840,45,Nanashi Kaidan 2nd Season,,Kou Mukuroji (無患子 紅),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/11/486260.jpg
841,46,Ikimono-san,,,,
842,47,Heart Cocktail Colorful: Natsu-hen,,,,
843,48,Dinoster: Gonglyongsuhodae,Dinoster,,,
844,49,One Piece,,Jinbe  (ジンベエ),"Member Favorites: 4,180",https://cdn.myanimelist.net/images/characters/15/307148.jpg
845,50,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",The Misfit of Demon King Academy Ⅱ,Great Spirit Reno  (大精霊レノ),Member Favorites: 30,https://cdn.myanimelist.net/images/characters/8/498684.jpg
846,51,Meitantei Conan,Case Closed,Shuuichi Akai (赤井 秀一),"Member Favorites: 1,873",https://cdn.myanimelist.net/images/characters/3/208069.jpg
847,52,Crayon Shin-chan,Shin Chan,Ume Matsuzaka (まつざか 梅),Member Favorites: 8,https://cdn.myanimelist.net/images/characters/11/312257.jpg
848,53,Niehime to Kemono no Ou,Sacrificial Princess and the King of Beasts,Jormungand  (ヨルムンガンド),Member Favorites: 6,https://cdn.myanimelist.net/images/characters/16/493961.jpg
849,54,Ayakashi Triangle,,Suzu's Mother  (すずの母),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/2/501551.jpg
850,55,Edens Zero 2nd Season,Edens Zero Season 2,Witch Regret (ウィッチ・リグレット),Member Favorites: 22,https://cdn.myanimelist.net/images/characters/13/496670.jpg
851,56,Ao no Orchestra,,Tsubasa Takahashi (高橋 翼),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/16/513640.jpg
852,57,Hirogaru Sky! Precure,Soaring Sky! Pretty Cure,Takeru Osanai (長内 たける),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/5/553560.jpg
853,58,Sazae-san,Mrs. Sazae,Ikura Namino (波野 イクラ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/12/568770.jpg
854,59,"Mix: Meisei Story 2nd Season - Nidome no Natsu, Sora no Mukou e",MIX Season 2,Kenji Nishiki (錦研二),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/15/543105.jpg
855,60,Chibi Maruko-chan (1995),Little Miss Maruko,Sueo Maruo (丸尾 末男),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/11/369533.jpg
856,61,Yu☆Gi☆Oh! Go Rush!!,,Dinois Velgear (ディノワ・ベルギャー),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/12/514420.jpg
857,62,Tousouchuu: Great Mission,Run For Money: The Great Mission,Joyce O'Hara (ジョイス・オハラ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/13/546242.jpg
858,63,Chiikawa,,Poshetto no Yoroi-san  (ポシェットの鎧さん),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/12/506123.jpg
859,64,Bonobono (TV 2016),Bono Bono,Araiguma-kun no Otousan  (アライグマくんのお父さん),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/6/369480.jpg
860,65,Ninjala (TV),,Burton  (バートン),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/9/537940.jpg
861,66,Shikaru Neko,,,,
862,67,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,,Kanako  (夏菜子),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/15/575733.jpg
863,68,Bosanimal,,Sakura  (さくら),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/5/506431.jpg
864,69,Shiawase Haitatsu Taneko,,,,
865,70,Manul no Yuube,,,,
866,71,Shin Nippon History,,,,
867,72,Mamekichi Mameko NEET no Nichijou 2nd Season,Mameko Mamekichi's NEET Everyday Life 2nd Season,Komachi  (こまち),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/3/487905.jpg
868,73,Shuwawan!,,,,
869,74,Youkoso Ninchishou Sekai e,,,,
870,0,Sousou no Frieren,Frieren: Beyond Journey's End,Denken  (デンケン),Member Favorites: 186,https://cdn.myanimelist.net/images/characters/6/538686.jpg
871,1,Spy x Family Season 2,,Becky Blackbell (ベッキ・ブラックベル),Member Favorites: 116,https://cdn.myanimelist.net/images/characters/3/528426.jpg
872,2,Kusuriya no Hitorigoto,The Apothecary Diaries,Xiaolan  (小蘭),Member Favorites: 26,https://cdn.myanimelist.net/images/characters/16/574075.jpg
873,3,Tate no Yuusha no Nariagari Season 3,The Rising of the Shield Hero Season 3,Ren Amaki (天木 錬),Member Favorites: 76,https://cdn.myanimelist.net/images/characters/2/363563.jpg
874,4,Kage no Jitsuryokusha ni Naritakute! 2nd Season,The Eminence in Shadow Season 2,Zeta  (ゼータ),Member Favorites: 151,https://cdn.myanimelist.net/images/characters/10/483019.jpg
875,5,Goblin Slayer II,,Yaritsukai  (槍使い),Member Favorites: 18,https://cdn.myanimelist.net/images/characters/8/402005.jpg
876,6,"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su",Shangri-La Frontier,Elke  (エルク),Member Favorites: 6,https://cdn.myanimelist.net/images/characters/10/533457.jpg
877,7,Dr. Stone: New World Part 2,,Tsukasa Shishiou (獅子王 司),Member Favorites: 584,https://cdn.myanimelist.net/images/characters/6/385096.jpg
878,8,Undead Unluck,,Juiz  (ジュイス),Member Favorites: 17,https://cdn.myanimelist.net/images/characters/7/520125.jpg
879,9,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,"The 100 Girlfriends Who Really, Really, Really, Really, Really Love You",Love God  (神様),Member Favorites: 22,https://cdn.myanimelist.net/images/characters/15/515809.jpg
880,10,Ragna Crimson,,Nebulim  (ネビュリム),Member Favorites: 5,https://cdn.myanimelist.net/images/characters/11/525602.jpg
881,11,Tokyo Revengers: Tenjiku-hen,Tokyo Revengers: Tenjiku Arc,Nahoya Kawata (河田 ナホヤ),Member Favorites: 361,https://cdn.myanimelist.net/images/characters/16/397159.jpg
882,12,Boushoku no Berserk,Berserk of Gluttony,Bartender  ,Member Favorites: 0,https://cdn.myanimelist.net/images/characters/13/575687.jpg
883,13,Hametsu no Oukoku,The Kingdoms of Ruin,Punch  (パンチ),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/4/528566.jpg
884,14,"Keikenzumi na Kimi to, Keiken Zero na Ore ga, Otsukiai suru Hanashi.",Our Dating Story: The Experienced You and The Inexperienced Me,Shuugo Sekiya (関家 柊吾),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/11/516647.jpg
885,15,Seiken Gakuin no Makentsukai,The Demon Sword Master of Excalibur Academy,Nefakess Voidlord (ネファケス・ヴォイドロード),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/4/530191.jpg
886,16,Kikansha no Mahou wa Tokubetsu desu,A Returner's Magic Should Be Special,Kraiken  (クライケン),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/12/531197.jpg
887,17,Kamonohashi Ron no Kindan Suiri,Ron Kamonohashi's Forbidden Deductions,Minami Unno (海野南),Member Favorites: 0,
888,18,Saihate no Paladin: Tetsusabi no Yama no Ou,The Faraway Paladin: The Lord of the Rust Mountains,Antonio  (トニオ（アントニオ）),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/14/454882.jpg
889,19,Dead Mount Death Play Part 2,,Civil A. Sabaramond (シヴィル・A・ サバラモン),Member Favorites: 4,https://cdn.myanimelist.net/images/characters/13/527185.jpg
890,20,Watashi no Oshi wa Akuyaku Reijou.,I'm in Love with the Villainess,Thane Bauer ,Member Favorites: 2,https://cdn.myanimelist.net/images/characters/6/519184.jpg
891,21,"Konyaku Haki sareta Reijou wo Hirotta Ore ga, Ikenai Koto wo Oshiekomu",I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness,Chris  (クリス),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/12/530404.jpg
892,22,Hikikomari Kyuuketsuki no Monmon,The Vexations of a Shut-In Vampire Princess,Delphine  (デルピュネー),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/13/528563.jpg
893,23,Kanojo mo Kanojo Season 2,"Girlfriend, Girlfriend Season 2",Mirika's Father  (ミリカ父),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/4/454603.jpg
894,24,Mahoutsukai no Yome Season 2 Part 2,The Ancient Magus' Bride Season 2 Part 2,Mikhail Renfred (ミハイル・レンフレッド),Member Favorites: 6,https://cdn.myanimelist.net/images/characters/9/335219.jpg
895,25,Seijo no Maryoku wa Bannou desu Season 2,The Saint's Magic Power is Omnipotent Season 2,Seiran  (セイラン),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/5/521533.jpg
896,26,Boukensha ni Naritai to Miyako ni Deteitta Musume ga S-Rank ni Natteta,My Daughter Left the Nest and Returned an S-Rank Adventurer,Rosetta  (ロゼッタ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/9/528934.jpg
897,27,Migi to Dali,Migi & Dali,Karen Ichijou (一条 華怜),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/15/520708.jpg
898,28,Toaru Ossan no VRMMO Katsudouki,A Playthrough of a Certain Dude's VRMMO Life,Zwei  (ツヴァイ),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/14/511314.jpg
899,29,"Tearmoon Teikoku Monogatari: Dantoudai kara Hajimaru, Hime no Tensei Gyakuten Story",Tearmoon Empire,Goriall  (ゴリアル),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/4/530693.jpg
900,30,Nanatsu no Taizai: Mokushiroku no Yonkishi,The Seven Deadly Sins: Four Knights of the Apocalypse,Gilthunder  (ギルサンダー),Member Favorites: 208,https://cdn.myanimelist.net/images/characters/12/277509.jpg
901,31,Ojou to Banken-kun,A Girl & Her Guard Dog,Tamaru  (田丸),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/5/524050.jpg
902,32,MF Ghost,,Hiroshi Fumihiro (史浩 弘),Member Favorites: 5,https://cdn.myanimelist.net/images/characters/15/525509.jpg
903,33,Shy,,Daigo Koishikawa (小石川 ダイゴ),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/4/523761.jpg
904,34,Under Ninja,,Mako-chan  (まこちゃん),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/3/524670.jpg
905,35,Houkago Shounen Hanako-kun,After-School Hanako-kun,Teru Minamoto (源 輝),Member Favorites: 255,https://cdn.myanimelist.net/images/characters/11/488660.jpg
906,36,Overtake!,,Shop Owner  ,Member Favorites: 0,https://cdn.myanimelist.net/images/characters/11/577262.jpg
907,37,Yuzuki-san Chi no Yonkyoudai.,The Yuzuki Family's Four Sons,Haruichi Yuzuki (柚木 春一),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/12/546640.jpg
908,38,Atarashii Joushi wa Do Tennen,My New Boss Is Goofy, Haijima (灰島),Member Favorites: 0,
909,39,Dekoboko Majo no Oyako Jijou,The Family Circumstances of the Irregular Witch,Kicla  (キクラ),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/14/527987.jpg
910,40,16bit Sensation: Another Layer,,Ichigaya  (イチガヤ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/10/526637.jpg
911,41,Hoshikuzu Telepath,Stardust Telepath,Neon Teruya (照屋 音々),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/6/528054.jpg
912,42,Potion-danomi de Ikinobimasu!,I Shall Survive Using Potions!,Carlos  (カルロス),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/10/526169.jpg
913,43,Arknights: Touin Kiro,Arknights: Perish in Frost,Talulah  (タルラ),Member Favorites: 30,https://cdn.myanimelist.net/images/characters/9/493492.jpg
914,44,Buta no Liver wa Kanetsu Shiro,Butareba -The Story of a Man Who Turned into a Pig-,Eavis  (イーヴィス),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/12/531629.jpg
915,45,Paradox Live the Animation,,Reo Maruyama (円山 玲央),Member Favorites: 19,https://cdn.myanimelist.net/images/characters/3/531511.jpg
916,46,Bokura no Ame-iro Protocol,Protocol: Rain,KAIZO  ,Member Favorites: 0,https://cdn.myanimelist.net/images/characters/8/525752.jpg
917,47,Megumi no Daigo: Kyuukoku no Orange,Firefighter Daigo: Rescuer in Orange,Toyomu Altonen (アルトーネン  響),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/7/534521.jpg
918,48,Kamierabi,KamiErabi GOD.app,Ryou  (リョウ),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/13/539355.jpg
919,49,Uma Musume: Pretty Derby Season 3,,Daiwa Scarlet  (ダイワスカーレット),Member Favorites: 39,https://cdn.myanimelist.net/images/characters/7/574416.jpg
920,50,FLCL: Shoegaze,,Tsukata Kanda (神田 束太),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/14/472776.jpg
921,51,Captain Tsubasa Season 2: Junior Youth-hen,Captain Tsubasa: Junior Youth Arc,Ryou Ishizaki (石崎 了),Member Favorites: 20,https://cdn.myanimelist.net/images/characters/5/558422.jpg
922,52,Bullbuster,,Shuuichi Namari (鉛 修一),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/6/521218.jpg
923,53,Hypnosis Mic: Division Rap Battle - Rhyme Anima +,HYPNOSISMIC -Division Rap Battle- Rhyme Anima PLUS,Sasara Nurude (白膠木 簓),Member Favorites: 117,https://cdn.myanimelist.net/images/characters/3/388587.jpg
924,54,The iDOLM@STER Million Live!,,Iori Minase (水瀬 伊織),Member Favorites: 317,https://cdn.myanimelist.net/images/characters/16/117961.jpg
925,55,Kibou no Chikara: Otona Precure '23,Power of Hope ~Precure Full Bloom~,Coco  (ココ),Member Favorites: 8,https://cdn.myanimelist.net/images/characters/16/231391.jpg
926,56,Dog Signal,,Katou's Father  ,Member Favorites: 0,https://cdn.myanimelist.net/images/characters/14/577032.jpg
927,57,Kawagoe Boys Sing,Kawagoe Boys Sing -Now or Never-,Shuuji Shiratori (白鳥 修治),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/6/504614.jpg
928,58,Rail Romanesque 2,,Reina  (れいな),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/2/532303.jpg
929,59,B-Project: Netsuretsu*Love Call,B-Project: Passion*Love Call,Tatsuhiro Nome (野目 龍広),Member Favorites: 13,https://cdn.myanimelist.net/images/characters/14/307120.jpg
930,60,Kizuna no Allele Season 2,,Ada  (エイダ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/15/506437.jpg
931,61,Bikkurimen,,Black Zeus  (ブラックゼウス),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/2/530958.jpg
932,62,Matsuinu,,,,
933,63,Sumikko Gurashi: Sorairo no Mainichi,,Mogura  (もぐら),Member Favorites: 0,
934,64,Shinobanai! Crypto Ninja Sakuya,,,,
935,65,Saekomdalkom Catch! Tiniping,,Romi  (로미),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/13/559488.jpg
936,66,Heart Cocktail Colorful: Fuyu-hen,,,,
937,67,Chickip Dancers 3rd Season,,,,
938,68,Hero Inside,,,,
939,69,Riseman,,,,
940,70,Totonoe! Sakuma-kun by &sauna,,,,
941,71,"Taka no Tsume Gaiden ""Himitsu Kyuusha: Uma no Hizume - Grand Prix""",,,,
942,72,One Piece,,Jinbe  (ジンベエ),"Member Favorites: 4,180",https://cdn.myanimelist.net/images/characters/15/307148.jpg
943,73,Jujutsu Kaisen 2nd Season,Jujutsu Kaisen Season 2,Touji Fushiguro (伏黒 甚爾),"Member Favorites: 7,115",https://cdn.myanimelist.net/images/characters/2/517123.jpg
944,74,Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,Zom 100: Bucket List of the Dead,John  (ジョン),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/16/518215.jpg
945,75,Meitantei Conan,Case Closed,Shuuichi Akai (赤井 秀一),"Member Favorites: 1,873",https://cdn.myanimelist.net/images/characters/3/208069.jpg
946,76,Dark Gathering,,Boy Spirit  (月蝕尽絶黒阿修羅),Member Favorites: 3,https://cdn.myanimelist.net/images/characters/8/529601.jpg
947,77,Rurouni Kenshin: Meiji Kenkaku Romantan (2023),Rurouni Kenshin,Misao Makimachi (巻町 操),Member Favorites: 133,https://cdn.myanimelist.net/images/characters/6/256279.jpg
948,78,Helck,,Cless  (クレス),Member Favorites: 3,https://cdn.myanimelist.net/images/characters/15/479310.jpg
949,79,Crayon Shin-chan,Shin Chan,Ume Matsuzaka (まつざか 梅),Member Favorites: 8,https://cdn.myanimelist.net/images/characters/11/312257.jpg
950,80,Hirogaru Sky! Precure,Soaring Sky! Pretty Cure,Takeru Osanai (長内 たける),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/5/553560.jpg
951,81,Sazae-san,Mrs. Sazae,Ikura Namino (波野 イクラ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/12/568770.jpg
952,82,Chibi Maruko-chan (1995),Little Miss Maruko,Sueo Maruo (丸尾 末男),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/11/369533.jpg
953,83,Yu☆Gi☆Oh! Go Rush!!,,Dinois Velgear (ディノワ・ベルギャー),Member Favorites: 1,https://cdn.myanimelist.net/images/characters/12/514420.jpg
954,84,Tousouchuu: Great Mission,Run For Money: The Great Mission,Joyce O'Hara (ジョイス・オハラ),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/13/546242.jpg
955,85,Chiikawa,,Poshetto no Yoroi-san  (ポシェットの鎧さん),Member Favorites: 2,https://cdn.myanimelist.net/images/characters/12/506123.jpg
956,86,Bonobono (TV 2016),Bono Bono,Araiguma-kun no Otousan  (アライグマくんのお父さん),Member Favorites: 0,https://cdn.myanimelist.net/images/characters/6/369480.jpg
