,year,season,jp_title,img,Japanese,Episodes,Starting,Ending,Producers,Studios,Main Studio,Source,Age Rating,Rating Score,Reviewers,Rating Score Rank,Popularity Rank,Members,Favorites
877,2024,summer,Shadowverse Flame: Arc-hen,https://cdn.myanimelist.net/images/anime/1826/140574.jpg,シャドウバースFLAME アーク編,23,13 Apr 2024,28 Sep 2024,TV Tokyo,Zexcs,Zexcs,Card game,PG-13 - Teens 13 or older,6.65,501501.0,6207,11247.0,2431,10
878,2024,summer,Kono Sekai wa Fukanzen Sugiru,https://cdn.myanimelist.net/images/anime/1187/141847.jpg,この世界は不完全すぎる,13,6 Jul 2024,28 Sep 2024,"Lantis, Mainichi Broadcasting System, Kodansha, Delfi Sound, Crunchyroll, Bandai Namco Filmworks, Bandai Namco Music Live, Hike","Studio Palette, 100studio",Studio Palette,Web manga,PG-13 - Teens 13 or older,6.54,1577815778.0,6843,3439.0,46617,61
879,2024,summer,"Hazurewaku no ""Joutai Ijou Skill"" de Saikyou ni Natta Ore ga Subete wo Juurin suru made",https://cdn.myanimelist.net/images/anime/1914/143630.jpg,ハズレ枠の【状態異常スキル】で最強になった俺がすべてを蹂躙するまで,12,5 Jul 2024,27 Sep 2024,"Pierrot, Pony Canyon, TBS, DAX Production, Docomo Anime Store, BS11, Overlap, Nichion, MAGNET",Seven Arcs,Seven Arcs,Light novel,PG-13 - Teens 13 or older,6.48,8898188981.0,7194,1397.0,181621,720
880,2024,summer,Isekai Suicide Squad,https://cdn.myanimelist.net/images/anime/1644/142052.jpg,異世界スーサイド・スクワッド,10,6 Jul 2024,7 Sep 2024,"Magic Capsule, Warner Bros. Japan, ONEMUSIC",Wit Studio,Wit Studio,Other,R - 17+ (violence & profanity),6.45,4374243742.0,7390,1649.0,149386,570
881,2024,summer,Maougun Saikyou no Majutsushi wa Ningen datta,https://cdn.myanimelist.net/images/anime/1814/143744.jpg,魔王軍最強の魔術師は人間だった,12,3 Jul 2024,18 Sep 2024,"Pony Canyon, KlockWorx, Asmik Ace, Futabasha, Yomiuri TV Enterprise, Bit grooove promotion, BS Asahi, Happinet Phantom Studios",Studio A-CAT,Studio A-CAT,Manga,PG-13 - Teens 13 or older,6.41,5219252192.0,7634,1846.0,128457,400
882,2024,summer,Na Nare Hana Nare,https://cdn.myanimelist.net/images/anime/1430/143526.jpg,菜なれ花なれ,12,7 Jul 2024,22 Sep 2024,"TV Tokyo, DMM.com, NetEase, AmiAmi",P.A. Works,P.A. Works,Original,PG-13 - Teens 13 or older,6.38,89498949.0,7783,4262.0,30495,75
883,2024,summer,Koi wa Futago de Warikirenai,https://cdn.myanimelist.net/images/anime/1315/142250.jpg,恋は双子で割り切れない,12,10 Jul 2024,25 Sep 2024,"Pony Canyon, Movic, AT-X, Tokyo MX, Infinite, Kadokawa Media House, BS NTV, Kadokawa, Bandai Namco Music Live",ROLL2,ROLL2,Light novel,PG-13 - Teens 13 or older,6.28,2078120781.0,8399,2954.0,62184,210
884,2024,summer,Naze Boku no Sekai wo Daremo Oboeteinai no ka?,https://cdn.myanimelist.net/images/anime/1664/144272.jpg,なぜ僕の世界を誰も覚えていないのか？,12,13 Jul 2024,28 Sep 2024,"Magic Capsule, KlockWorx, Asmik Ace, Tokyo MX, Good Smile Company, Kansai Telecasting, Contents Seed, Kadokawa, Dream Shift, Fabtone, NetEase, BS Asahi, Happinet Phantom Studios, Bergamo",Project No.9,Project No.9,Light novel,PG-13 - Teens 13 or older,6.24,4268642686.0,8636,1989.0,117077,355
885,2024,summer,"Bye Bye, Earth",https://cdn.myanimelist.net/images/anime/1104/145564.jpg,ばいばい、アース,10,12 Jul 2024,13 Sep 2024,"Sony Pictures Entertainment, WOWOW, Crunchyroll, IRMA LA DOUCE",LIDENFILMS,LIDENFILMS,Light novel,PG-13 - Teens 13 or older,6.06,1694616946.0,9599,3058.0,58307,126
886,2024,summer,Yami Shibai 13,https://cdn.myanimelist.net/images/anime/1688/143456.jpg,闇芝居 十三期,13,15 Jul 2024,7 Oct 2024,"None found, add some","ILCA, ILCASHIPS",ILCA,Original,PG-13 - Teens 13 or older,6.03,14741474.0,9785,9537.0,4078,15
887,2024,summer,Grendizer U,https://cdn.myanimelist.net/images/anime/1380/143464.jpg,グレンダイザーU,13,6 Jul 2024,28 Sep 2024,"Pony Canyon, Dynamic Planning",Gaina,Gaina,Manga,PG-13 - Teens 13 or older,5.85,18351835.0,10671,7460.0,7773,35
888,2024,summer,Mob kara Hajimaru Tansaku Eiyuutan,https://cdn.myanimelist.net/images/anime/1578/143664.jpg,モブから始まる探索英雄譚,12,6 Jul 2024,21 Sep 2024,"Toei Video, Hobby Japan, Tokyo MX, CyberAgent, On-Lead, BS NTV, Pia, Bushiroad Move, Starry Cube, FUTURE LEAP",Gekkou,Gekkou,Light novel,PG-13 - Teens 13 or older,5.82,2875128751.0,10859,2746.0,70788,143
889,2024,summer,Elf-san wa Yaserarenai.,https://cdn.myanimelist.net/images/anime/1382/143437.jpg,エルフさんは痩せられない。,12,7 Jul 2024,22 Sep 2024,"KlockWorx, King Records, Akita Shoten, WWWave, SHINE Partners",Elias,Elias,Web manga,R+ - Mild Nudity,5.6,1460614606.0,11798,3527.0,44781,184
890,2024,summer,Tasuuketsu,https://cdn.myanimelist.net/images/anime/1482/143629.jpg,多数欠,24,3 Jul 2024,25 Dec 2024,"VAP, Nippon Television Network, Nippon Television Music, BS NTV, Marui Group, COMICSMART, NetEase, Team Kawadon",Satelight,Satelight,Web manga,PG-13 - Teens 13 or older,5.55,65376537.0,11961,4841.0,23018,43
891,2024,summer,Naoe-kun wa Yasesasetai.,https://cdn.myanimelist.net/images/anime/1795/144366.jpg,直江くんは痩せさせたい。,12,7 Jul 2024,22 Sep 2024,"None found, add some",AQUA ARIS,AQUA ARIS,Manga,PG-13 - Teens 13 or older,5.44,212212.0,12290,15798.0,652,1
892,2024,summer,0-saiji Start Dash Monogatari,https://cdn.myanimelist.net/images/anime/1973/144062.jpg,0歳児スタートダッシュ物語,12,7 Jul 2024,22 Sep 2024,"None found, add some","None found, add some",None found,Manga,PG-13 - Teens 13 or older,5.37,19211921.0,12497,6530.0,10797,23
893,2024,fall,Natsume Yuujinchou Shichi,https://cdn.myanimelist.net/images/anime/1270/145168.jpg,夏目友人帳 漆,12,8 Oct 2024,24 Dec 2024,"TV Tokyo, Aniplex, Nihon Ad Systems, Hakusensha, Ai Addiction",Shuka,Shuka,Manga,PG-13 - Teens 13 or older,8.59,1130311303.0,99,3531.0,44815,444
894,2024,fall,Dandadan,https://cdn.myanimelist.net/images/anime/1584/143719.jpg,ダンダダン,12,4 Oct 2024,20 Dec 2024,"Aniplex, Dentsu, Shogakukan-Shueisha Productions, Mainichi Broadcasting System, Shueisha",Science SARU,Science SARU,Manga,R - 17+ (violence & profanity),8.56,352589000000.0,109,353.0,647718,10030
895,2024,fall,Ranma ½ (2024),https://cdn.myanimelist.net/images/anime/1155/144299.jpg,らんま1/2,12,6 Oct 2024,22 Dec 2024,"Shogakukan-Shueisha Productions, Nippon Television Network, Shogakukan, dugout",MAPPA,MAPPA,Manga,PG-13 - Teens 13 or older,8.05,5269652696.0,604,1974.0,118067,870
896,2024,fall,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka V: Houjou no Megami-hen,https://cdn.myanimelist.net/images/anime/1299/144738.jpg,ダンジョンに出会いを求めるのは間違っているだろうかV 豊穣の女神篇,15,5 Oct 2024,5 Mar 2025,"Movic, Warner Bros. Japan, KlockWorx, Hakuhodo DY Music & Pictures, Egg Firm, FuRyu, SB Creative, GREE Entertainment",J.C.Staff,J.C.Staff,Light novel,PG-13 - Teens 13 or older,8.03,2429424294.0,628,1576.0,158777,865
897,2024,fall,Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran,https://cdn.myanimelist.net/images/anime/1314/145530.jpg,るろうに剣心 -明治剣客浪漫譚- 京都動乱,23,4 Oct 2024,21 Mar 2025,"Aniplex, Dentsu, Fuji TV, Shueisha",LIDENFILMS,LIDENFILMS,Manga,R - 17+ (violence & profanity),8.0,71517151.0,660,3477.0,45885,210
898,2024,fall,Love Live! Superstar!! 3rd Season,https://cdn.myanimelist.net/images/anime/1489/144640.jpg,ラブライブ！スーパースター!!,12,6 Oct 2024,22 Dec 2024,"Lantis, Bandai Namco Filmworks, Bandai Namco Music Live, Bushiroad Creative",Sunrise,Sunrise,Other,PG-13 - Teens 13 or older,7.89,57685768.0,851,5318.0,18387,130
899,2024,fall,MF Ghost 2nd Season,https://cdn.myanimelist.net/images/anime/1037/145338.jpg,MFゴースト 2nd Season,12,7 Oct 2024,23 Dec 2024,"Animax, Kodansha, Avex Pictures, Sammy, Crunchyroll, Techno Sound",Felix Film,Felix Film,Manga,PG-13 - Teens 13 or older,7.8,1582215822.0,1048,3926.0,36389,184
900,2024,fall,"Saikyou no Shienshoku ""Wajutsushi"" de Aru Ore wa Sekai Saikyou Clan wo Shitagaeru",https://cdn.myanimelist.net/images/anime/1683/145446.jpg,最凶の支援職【話術士】である俺は世界最強クランを従える,12,7 Oct 2024,23 Dec 2024,"Pony Canyon, DAX Production, KlockWorx, Tokyo MX, Docomo Anime Store, Overlap, Kadokawa Media House, Contents Seed, BS NTV, MAGNET, Bushiroad Move, GREE Entertainment","Felix Film, Ga-Crew",Felix Film,Light novel,R - 17+ (violence & profanity),7.63,5251652516.0,1476,2105.0,108196,515
901,2024,fall,Kamonohashi Ron no Kindan Suiri 2nd Season,https://cdn.myanimelist.net/images/anime/1917/144334.jpg,鴨乃橋ロンの禁断推理 2nd Season,13,7 Oct 2024,30 Dec 2024,"Movic, AT-X, Toy's Factory, Kadokawa, Bit grooove promotion",Diomedéa,Diomedéa,Manga,PG-13 - Teens 13 or older,7.59,1584515845.0,1626,3209.0,52800,220
902,2024,fall,Sengoku Youko: Senma Konton-hen,https://cdn.myanimelist.net/images/anime/1948/143550.jpg,戦国妖狐 千魔混沌編,22,18 Jul 2024,26 Dec 2024,"Nippon Animation, Nagoya Broadcasting Network, Crunchyroll, ABC Animation, FuRyu, Mixer, NetEase, BS Asahi, Bandai Namco Music Live, ABC Frontier",White Fox,White Fox,Manga,PG-13 - Teens 13 or older,7.59,68806880.0,1613,4722.0,24348,86
903,2024,fall,Wonderful Precure!,https://cdn.myanimelist.net/images/anime/1852/140786.jpg,わんだふるぷりきゅあ!,50,4 Feb 2024,26 Jan 2025,ABC Animation,Toei Animation,Toei Animation,Original,G - All Ages,7.58,21012101.0,1659,7461.0,7768,93
904,2024,fall,Blue Lock vs. U-20 Japan,https://cdn.myanimelist.net/images/anime/1584/144860.jpg,ブルーロック VS. U-20 JAPAN,14,6 Oct 2024,28 Dec 2024,"TV Asahi, Lantis, Kodansha, Toy's Factory, Crunchyroll, Chiptune, Bandai Spirits, Bit grooove promotion, Bandai Namco Filmworks, Bandai Namco Music Live",8bit,8bit,Manga,PG-13 - Teens 13 or older,7.56,109190000000.0,1707,1025.0,253912,1868
905,2024,fall,"Tsuma, Shougakusei ni Naru.",https://cdn.myanimelist.net/images/anime/1752/145548.jpg,妻、小学生になる。,12,6 Oct 2024,22 Dec 2024,"Pierrot, VAP, Houbunsha, TC Entertainment, BS11, Crunchyroll, Yomiuri TV Enterprise",Studio Signpost,Studio Signpost,Manga,PG-13 - Teens 13 or older,7.53,1854818548.0,1854,3134.0,55373,179
906,2024,fall,Maou 2099,https://cdn.myanimelist.net/images/anime/1675/144605.jpg,魔王2099,12,13 Oct 2024,29 Dec 2024,"Aniplex, Tokyo MX, BS11, Kadokawa",J.C.Staff,J.C.Staff,Light novel,PG-13 - Teens 13 or older,7.48,4096240962.0,2030,2169.0,103282,323
907,2024,fall,"Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season",https://cdn.myanimelist.net/images/anime/1280/143705.jpg,転生貴族、鑑定スキルで成り上がる 第2期,12,29 Sep 2024,22 Dec 2024,"Dentsu, CBC Television, Kodansha, Crunchyroll, U-NEXT, Tencent Japan, Bushiroad Move, Bandai Namco Filmworks, Bandai Namco Music Live",studio MOTHER,studio MOTHER,Light novel,PG-13 - Teens 13 or older,7.48,4102441024.0,2020,2287.0,95386,266
908,2024,fall,Nanatsu no Taizai: Mokushiroku no Yonkishi 2nd Season,https://cdn.myanimelist.net/images/anime/1109/145389.jpg,七つの大罪 黙示録の四騎士 第2期,12,6 Oct 2024,29 Dec 2024,"VAP, Dentsu, TMS Entertainment, TBS, Kodansha, Movic, Sammy, Marui Group, Unlimited Produce by TMS",Telecom Animation Film,Telecom Animation Film,Manga,PG-13 - Teens 13 or older,7.46,68746874.0,2104,4204.0,31340,113
909,2024,fall,2.5-jigen no Ririsa,https://cdn.myanimelist.net/images/anime/1779/143584.jpg,2.5次元の誘惑,24,5 Jul 2024,13 Dec 2024,"Pony Canyon, Movic, Magic Capsule, Shueisha, Bandai Spirits, ADK Emotions, Aiming",J.C.Staff,J.C.Staff,Manga,PG-13 - Teens 13 or older,7.43,3712737127.0,2226,1869.0,127260,803
910,2024,fall,Ao no Exorcist: Yuki no Hate-hen,https://cdn.myanimelist.net/images/anime/1617/144043.jpg,青の祓魔師 雪ノ果篇,12,6 Oct 2024,22 Dec 2024,"Aniplex, Dentsu, Mainichi Broadcasting System, Movic, Rakuonsha, Shueisha",Studio VOLN,Studio VOLN,Manga,PG-13 - Teens 13 or older,7.42,2007720077.0,2285,2564.0,79104,202
911,2024,fall,Goukon ni Ittara Onna ga Inakatta Hanashi,https://cdn.myanimelist.net/images/anime/1198/145156.jpg,合コンに行ったら女がいなかった話,12,5 Oct 2024,21 Dec 2024,"Dentsu, Square Enix, Movic, KlockWorx, Studio Mausu, NBCUniversal Entertainment Japan, Kansai Telecasting, BS NTV, NetEase",Ashi Productions,Ashi Productions,Web manga,PG-13 - Teens 13 or older,7.4,1762717627.0,2370,3243.0,51798,299
912,2024,fall,NegaPosi Angler,https://cdn.myanimelist.net/images/anime/1537/145325.jpg,ネガポジアングラー,12,3 Oct 2024,19 Dec 2024,"AT-X, Magic Capsule, bilibili, Tencent Japan, Kadokawa",Nut,Nut,Original,PG-13 - Teens 13 or older,7.37,1915519155.0,2483,3112.0,56231,244
913,2024,fall,Hoshifuru Oukoku no Nina,https://cdn.myanimelist.net/images/anime/1436/144553.jpg,星降る王国のニナ,12,10 Oct 2024,26 Dec 2024,"Kodansha, flying DOG, Nikkatsu, Crunchyroll, DMM.com, Kadokawa Media House, arma bianca, Bit grooove promotion, BS Asahi",Signal.MD,Signal.MD,Manga,PG-13 - Teens 13 or older,7.35,1672116721.0,2577,3366.0,48271,279
914,2024,fall,Rekishi ni Nokoru Akujo ni Naru zo,https://cdn.myanimelist.net/images/anime/1005/145339.jpg,歴史に残る悪女になるぞ,13,2 Oct 2024,25 Dec 2024,"Lantis, Half H.P Studio, Kadokawa, Bandai Namco Music Live",Maho Film,Maho Film,Light novel,PG-13 - Teens 13 or older,7.33,4572745727.0,2688,2227.0,99136,482
915,2024,fall,Ooi! Tonbo 2nd Season,https://cdn.myanimelist.net/images/anime/1115/145549.jpg,オーイ！とんぼ 第2期,13,5 Oct 2024,4 Jan 2025,"TV Tokyo, Shogakukan-Shueisha Productions, TOHO, Shogakukan Music & Digital Entertainment, Shogakukan, BS TV Tokyo, Happinet Phantom Studios, Golf Digest Sha",OLM,OLM,Manga,PG-13 - Teens 13 or older,7.31,22442244.0,2769,8831.0,5148,15
916,2024,fall,Raise wa Tanin ga Ii,https://cdn.myanimelist.net/images/anime/1428/143773.jpg,来世は他人がいい,12,7 Oct 2024,23 Dec 2024,"Pony Canyon, Kodansha, Half H.P Studio, Tokyo MX, BS11, Crunchyroll, arma bianca, SKY Perfect Pictures",Studio Deen,Studio Deen,Manga,PG-13 - Teens 13 or older,7.19,4024540245.0,3410,2037.0,113740,570
917,2024,fall,Sword Art Online Alternative: Gun Gale Online II,https://cdn.myanimelist.net/images/anime/1335/145505.jpg,ソードアート・オンライン オルタナティブ ガンゲイル・オンラインⅡ,12,5 Oct 2024,21 Dec 2024,"Aniplex, Magic Capsule, Bandai Namco Entertainment, Egg Firm, Straight Edge, Kadokawa",A-1 Pictures,A-1 Pictures,Light novel,PG-13 - Teens 13 or older,7.16,2479424794.0,3597,2207.0,100872,327
918,2024,fall,"Kekkon suru tte, Hontou desu ka",https://cdn.myanimelist.net/images/anime/1572/145903.jpg,結婚するって、本当ですか 365 Days To The Wedding,12,3 Oct 2024,19 Dec 2024,"Sotsu, Pony Canyon, Studio Mausu, BS11, Rakuten",Ashi Productions,Ashi Productions,Manga,PG-13 - Teens 13 or older,7.13,3644536445.0,3732,2276.0,96394,293
919,2024,fall,Arifureta Shokugyou de Sekai Saikyou Season 3,https://cdn.myanimelist.net/images/anime/1553/145597.jpg,ありふれた職業で世界最強 season 3,16,14 Oct 2024,17 Feb 2025,"Lantis, AT-X, Magic Capsule, Bushiroad, Toranoana, Hakuhodo DY Music & Pictures, Overlap, FuRyu, Sony Music Solutions, Bandai Namco Music Live",asread.,asread.,Light novel,R - 17+ (violence & profanity),7.09,2948129481.0,3968,1584.0,157962,990
920,2024,fall,Kimi wa Meido-sama.,https://cdn.myanimelist.net/images/anime/1909/144684.jpg,君は冥土様。,12,6 Oct 2024,22 Dec 2024,"TV Asahi, Shogakukan-Shueisha Productions, Ai Addiction, Avex Pictures, Shogakukan, AbemaTV, BS Asahi, TV Asahi Music",Felix Film,Felix Film,Web manga,PG-13 - Teens 13 or older,7.08,3753637536.0,4023,2065.0,111473,444
921,2024,fall,Nageki no Bourei wa Intai shitai,https://cdn.myanimelist.net/images/anime/1679/145660.jpg,嘆きの亡霊は引退したい,13,1 Oct 2024,24 Dec 2024,"Tokyo MX, Avex Pictures, BS NTV, Micro Magazine Publishing, GREE Entertainment, Saber Links",Zero-G,Zero-G,Light novel,PG-13 - Teens 13 or older,7.07,4882048820.0,4049,2068.0,111045,350
922,2024,fall,Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu,https://cdn.myanimelist.net/images/anime/1878/145376.jpg,やり直し令嬢は竜帝陛下を攻略中,12,9 Oct 2024,25 Dec 2024,"AT-X, Magic Capsule, Docomo Anime Store, Kansai Telecasting, BS NTV, Kadokawa",J.C.Staff,J.C.Staff,Light novel,PG-13 - Teens 13 or older,7.04,3210232102.0,4225,2543.0,80477,344
923,2024,fall,Houkago Shounen Hanako-kun Part 2,https://cdn.myanimelist.net/images/anime/1910/144517.jpg,放課後少年花子くん 続編,4,8 Oct 2024,29 Oct 2024,"Square Enix, Pony Canyon, Half H.P Studio, Studio Tronc",Lerche,Lerche,Web manga,PG-13 - Teens 13 or older,7.04,87528752.0,4213,3981.0,35272,127
924,2024,fall,Kabushikigaisha Magi-Lumière,https://cdn.myanimelist.net/images/anime/1926/145102.jpg,株式会社マジルミエ,12,4 Oct 2024,20 Dec 2024,"Dentsu, Nippon Television Network","J.C.Staff, Studio Moe",J.C.Staff,Manga,PG-13 - Teens 13 or older,6.97,86838683.0,4507,4423.0,28345,58
925,2024,fall,Puniru wa Kawaii Slime,https://cdn.myanimelist.net/images/anime/1681/145175.jpg,ぷにるはかわいいスライム,12,6 Oct 2024,22 Dec 2024,"TV Tokyo, Shogakukan-Shueisha Productions, TOHO animation, Shogakukan",TOHO animation STUDIO,TOHO animation STUDIO,Manga,PG-13 - Teens 13 or older,6.96,34553455.0,4579,6634.0,10416,45
926,2024,fall,Kami no Tou: Koubou-sen,https://cdn.myanimelist.net/images/anime/1877/145819.jpg,神之塔 -Tower of God- 工房戦,13,6 Oct 2024,29 Dec 2024,"Crunchyroll, Sola Entertainment, Bandai Namco Filmworks, Line Digital Frontier",The Answer Studio,The Answer Studio,Web manga,PG-13 - Teens 13 or older,6.91,4459644596.0,4777,2162.0,103654,214
927,2024,fall,Kinoko Inu,https://cdn.myanimelist.net/images/anime/1954/144622.jpg,きのこいぬ,12,3 Oct 2024,19 Dec 2024,"AT-X, Tokuma Shoten, KlockWorx, 81 Produce, Universal Music Japan, BS11, ABC Animation, FuRyu",C-Station,C-Station,Manga,PG-13 - Teens 13 or older,6.9,26432643.0,4842,7456.0,7787,22
928,2024,fall,Seirei Gensouki 2,https://cdn.myanimelist.net/images/anime/1087/144583.jpg,精霊幻想記2,12,8 Oct 2024,24 Dec 2024,"MediaNet, Nippon Columbia, KlockWorx, Asmik Ace, Hobby Japan, BS Fuji, Strawberry Meets Pictures, Crunchyroll, Kanon Sound, NichiNare, Melonbooks, TMS Music, CTW",TMS Entertainment,TMS Entertainment,Light novel,PG-13 - Teens 13 or older,6.87,4784947849.0,4978,1517.0,166590,1222
929,2024,fall,Mecha-ude (TV),https://cdn.myanimelist.net/images/anime/1079/145918.jpg,メカウデ,12,4 Oct 2024,20 Dec 2024,"Pony Canyon, Kansai Telecasting, BS Asahi",TriF Studio,TriF Studio,Original,PG-13 - Teens 13 or older,6.83,1516315163.0,5170,3318.0,50057,135
930,2024,fall,Delico's Nursery,https://cdn.myanimelist.net/images/anime/1106/145996.jpg,デリコズ・ナーサリー,13,8 Aug 2024,28 Nov 2024,"Aniplex, Magic Capsule, Tokyo MX, BS11, Contents Seed, Watanabe Entertainment",J.C.Staff,J.C.Staff,Other,PG-13 - Teens 13 or older,6.8,1006410064.0,5344,3344.0,49139,248
931,2024,fall,Hyakushou Kizoku 2nd Season,https://cdn.myanimelist.net/images/anime/1107/145108.jpg,百姓貴族 2nd Season,12,4 Oct 2024,20 Dec 2024,"None found, add some",Pie in the sky,Pie in the sky,Manga,PG-13 - Teens 13 or older,6.75,704704.0,5610,11711.0,2118,7
932,2024,fall,Acro Trip,https://cdn.myanimelist.net/images/anime/1397/145153.jpg,アクロトリップ,12,2 Oct 2024,18 Dec 2024,"Fuji TV, KlockWorx, Tokyopop, Ai Addiction, Tokyo MX, King Records, Shueisha, Yomiuri TV Enterprise, BS NTV, Happinet Phantom Studios",Voil,Voil,Manga,PG-13 - Teens 13 or older,6.73,67946794.0,5732,5077.0,20569,59
933,2024,fall,Sasayaku You ni Koi wo Utau,https://cdn.myanimelist.net/images/anime/1455/141858.jpg,ささやくように恋を唄う,12,14 Apr 2024,29 Dec 2024,"TV Asahi, NBCUniversal Entertainment Japan, Yomiuri TV Enterprise, Contents Seed, Ichijinsha, Live Viewing Japan, Bit grooove promotion, BS Asahi","Yokohama Animation Laboratory, Cloud Hearts",Yokohama Animation Laboratory,Manga,PG-13 - Teens 13 or older,6.67,1925419254.0,6062,2408.0,87634,781
934,2024,fall,Shin Tennis no Oujisama: U-17 World Cup Semifinal,https://cdn.myanimelist.net/images/anime/1507/145670.jpg,新テニスの王子様 U-17 WORLD CUP SEMIFINAL,13,3 Oct 2024,26 Dec 2024,"Production I.G, TV Tokyo, Nihon Ad Systems, Marvelous AQL, Shueisha, Jinnan Studio, Bandai Namco Filmworks",M.S.C,M.S.C,Manga,PG-13 - Teens 13 or older,6.65,15821582.0,6208,7848.0,6867,23
