jp_title;char_name;fav;img
World Trigger 2nd Season;Souya Kazama (風間 蒼也);60;https://cdn.myanimelist.net/images/characters/5/280438.jpg
World Trigger 2nd Season;Tatsuhito Ikoma (生駒 達人);59;https://cdn.myanimelist.net/images/characters/10/435013.jpg
World Trigger 2nd Season;Kei Tachikawa (太刀川 慶);39;https://cdn.myanimelist.net/images/characters/14/284873.jpg
Non Non Biyori Nonstop;Renge Miyauchi (宮内 れんげ);5637;https://cdn.myanimelist.net/images/characters/15/288781.jpg
Non Non Biyori Nonstop;Komari Koshigaya (越谷 小鞠);644;https://cdn.myanimelist.net/images/characters/3/225067.jpg
Non Non Biyori Nonstop;Hotaru Ichijou (一条 蛍);575;https://cdn.myanimelist.net/images/characters/15/222839.jpg
Non Non Biyori Nonstop;Natsumi Koshigaya (越谷 夏海);473;https://cdn.myanimelist.net/images/characters/14/222841.jpg
Non Non Biyori Nonstop;Kaede Kagayama (加賀山 楓);606;https://cdn.myanimelist.net/images/characters/7/513776.jpg
Non Non Biyori Nonstop;Suguru Koshigaya (越谷 卓);249;https://cdn.myanimelist.net/images/characters/3/223393.jpg
Non Non Biyori Nonstop;Hikage Miyauchi (宮内 ひかげ);116;https://cdn.myanimelist.net/images/characters/2/254703.jpg
Non Non Biyori Nonstop;Kazuho Miyauchi (宮内 一穂);90;https://cdn.myanimelist.net/images/characters/9/254903.jpg
Non Non Biyori Nonstop;Konomi Fujimiya (富士宮 このみ);61;https://cdn.myanimelist.net/images/characters/15/230215.jpg
Non Non Biyori Nonstop;Shiori  (しおり);9;https://cdn.myanimelist.net/images/characters/5/424017.jpg
Urasekai Picnic;Sorawo Kamikoshi (紙越 空魚);132;https://cdn.myanimelist.net/images/characters/16/422439.jpg
Urasekai Picnic;Toriko Nishina (仁科 鳥子);104;https://cdn.myanimelist.net/images/characters/16/402449.jpg
Urasekai Picnic;Kozakura  (小桜);94;https://cdn.myanimelist.net/images/characters/2/422432.jpg
Urasekai Picnic;Akari Seto (瀬戸 茜理);6;https://cdn.myanimelist.net/images/characters/4/422434.jpg
Urasekai Picnic;Satsuki Uruma ;2;https://cdn.myanimelist.net/images/characters/8/461591.jpg
Urasekai Picnic;Greg  ;0;https://cdn.myanimelist.net/images/characters/3/558216.jpg
Urasekai Picnic;Will Drake ;0;https://cdn.myanimelist.net/images/characters/9/558215.jpg
Urasekai Picnic;Kano Sannuki ;0;https://cdn.myanimelist.net/images/characters/15/558217.jpg
Urasekai Picnic;Natsumi Ichikawa (市川 夏妃);0;https://cdn.myanimelist.net/images/characters/16/499989.jpg
Urasekai Picnic;Abarato  (肋戸);0;https://cdn.myanimelist.net/images/characters/14/474097.jpg
Bungou Stray Dogs Wan!;Osamu Dazai (太宰 治);35854;https://cdn.myanimelist.net/images/characters/5/307236.jpg
Bungou Stray Dogs Wan!;Atsushi Nakajima (中島 敦);2826;https://cdn.myanimelist.net/images/characters/12/307235.jpg
Bungou Stray Dogs Wan!;Chuuya Nakahara (中原 中也);9923;https://cdn.myanimelist.net/images/characters/16/305870.jpg
Bungou Stray Dogs Wan!;Ranpo Edogawa (江戸川 乱歩);7985;https://cdn.myanimelist.net/images/characters/5/303819.jpg
Bungou Stray Dogs Wan!;Ryuunosuke Akutagawa (芥川 龍之介);4719;https://cdn.myanimelist.net/images/characters/13/304494.jpg
Bungou Stray Dogs Wan!;Sakunosuke Oda (織田 作之助);2184;https://cdn.myanimelist.net/images/characters/16/313386.jpg
Bungou Stray Dogs Wan!;Akiko Yosano (与謝野 晶子);1420;https://cdn.myanimelist.net/images/characters/8/303821.jpg
Bungou Stray Dogs Wan!;Kyouka Izumi (泉 鏡花);1197;https://cdn.myanimelist.net/images/characters/10/306939.jpg
Bungou Stray Dogs Wan!;Doppo Kunikida (国木田 独歩);1174;https://cdn.myanimelist.net/images/characters/3/307237.jpg
Bungou Stray Dogs Wan!;Edgar Allan Poe (エドガー・アラン・ポオ);524;https://cdn.myanimelist.net/images/characters/14/317491.jpg
2.43: Seiin Koukou Danshi Volley-bu;Kimichika Haijima (灰島 公誓);41;https://cdn.myanimelist.net/images/characters/9/412133.jpg
2.43: Seiin Koukou Danshi Volley-bu;Yuni Kuroba (黒羽 祐仁);34;https://cdn.myanimelist.net/images/characters/9/412132.jpg
2.43: Seiin Koukou Danshi Volley-bu;Subaru Mimura (三村 統);19;https://cdn.myanimelist.net/images/characters/2/422442.jpg
2.43: Seiin Koukou Danshi Volley-bu;Misao Aoki (青木 操);11;https://cdn.myanimelist.net/images/characters/9/412130.jpg
2.43: Seiin Koukou Danshi Volley-bu;Mitsuomi Ochi (越智 光臣);10;https://cdn.myanimelist.net/images/characters/9/422443.jpg
2.43: Seiin Koukou Danshi Volley-bu;Akito Kanno (棺野 秋人);9;https://cdn.myanimelist.net/images/characters/11/412128.jpg
2.43: Seiin Koukou Danshi Volley-bu;Shinichirou Oda (小田 伸一郎);6;https://cdn.myanimelist.net/images/characters/12/412131.jpg
2.43: Seiin Koukou Danshi Volley-bu;Yuusuke Ookuma (大隈 優介);5;https://cdn.myanimelist.net/images/characters/3/412129.jpg
2.43: Seiin Koukou Danshi Volley-bu;Naoyasu Uchimura (内村 直泰);4;https://cdn.myanimelist.net/images/characters/2/427991.jpg
2.43: Seiin Koukou Danshi Volley-bu;Ryuudai Jinno (神野 龍大);3;https://cdn.myanimelist.net/images/characters/7/427985.jpg
Kai Byoui Ramune;Ramune  (ラムネ);80;https://cdn.myanimelist.net/images/characters/9/418231.jpg
Kai Byoui Ramune;Kuro  (クロ);35;https://cdn.myanimelist.net/images/characters/9/418233.jpg
Kai Byoui Ramune;Shun Aona (青菜 春);26;https://cdn.myanimelist.net/images/characters/14/457274.jpg
Kai Byoui Ramune;Ayame  (彩芽);13;https://cdn.myanimelist.net/images/characters/12/421218.jpg
Kai Byoui Ramune;Nico  (丹己);11;https://cdn.myanimelist.net/images/characters/16/421219.jpg
Kai Byoui Ramune;Momiji  (紅葉);7;https://cdn.myanimelist.net/images/characters/4/434651.jpg
Kai Byoui Ramune;Takaharu Ootomo (大友 隆晴);2;https://cdn.myanimelist.net/images/characters/8/457273.jpg
Kai Byoui Ramune;Koto Kashiwagi (柏木 琴);2;https://cdn.myanimelist.net/images/characters/10/457351.jpg
Kai Byoui Ramune;Kengo Katsumata (勝又 健吾);1;https://cdn.myanimelist.net/images/characters/15/577170.jpg
Kai Byoui Ramune;Koto's Mother  (琴の母親);1;https://cdn.myanimelist.net/images/characters/5/457352.jpg
Ex-Arm;Alma  (アルマ);16;https://cdn.myanimelist.net/images/characters/2/433180.jpg
Ex-Arm;Akira Natsume (夏目 アキラ);15;https://cdn.myanimelist.net/images/characters/5/442479.jpg
Ex-Arm;Minami Uezono (上園 美波);4;https://cdn.myanimelist.net/images/characters/2/430216.jpg
Ex-Arm;Kondou  (近藤);8;https://cdn.myanimelist.net/images/characters/4/430220.jpg
Ex-Arm;Through Hand  (スルーハンド);5;https://cdn.myanimelist.net/images/characters/2/471121.jpg
Ex-Arm;Yggdrasil  (ユグドラシル);3;https://cdn.myanimelist.net/images/characters/4/434902.jpg
Ex-Arm;Kimura  (キムラ);2;https://cdn.myanimelist.net/images/characters/5/430225.jpg
Ex-Arm;Soushi Shiga (士牙 総司);2;https://cdn.myanimelist.net/images/characters/7/433197.jpg
Ex-Arm;Alisa Himegami (アリス 姫神);2;
Ex-Arm;Souma  (蒼真);1;https://cdn.myanimelist.net/images/characters/8/430224.jpg
Tenchi Souzou Design-bu; Shimoda (下田);18;https://cdn.myanimelist.net/images/characters/13/441040.jpg
Tenchi Souzou Design-bu;Mushi-bu  (虫部);210;https://cdn.myanimelist.net/images/characters/8/417049.jpg
Tenchi Souzou Design-bu; Unabara (海原);43;https://cdn.myanimelist.net/images/characters/5/494127.jpg
Tenchi Souzou Design-bu;Kanamori  (金森);36;https://cdn.myanimelist.net/images/characters/14/494126.jpg
Tenchi Souzou Design-bu; Meido (冥戸);23;https://cdn.myanimelist.net/images/characters/8/417047.jpg
Tenchi Souzou Design-bu; Higuchi (火口);8;https://cdn.myanimelist.net/images/characters/12/494125.jpg
Tenchi Souzou Design-bu; Yokota (横田);5;https://cdn.myanimelist.net/images/characters/7/437120.jpg
Tenchi Souzou Design-bu; Ueda (上田);5;https://cdn.myanimelist.net/images/characters/13/441041.jpg
Tenchi Souzou Design-bu; Mizushima (水島);4;https://cdn.myanimelist.net/images/characters/13/437122.jpg
Tenchi Souzou Design-bu; Kimura (木村);4;https://cdn.myanimelist.net/images/characters/16/435759.jpg
Hortensia Saga;Alfred Ober (アルフレッド・オーベル);11;https://cdn.myanimelist.net/images/characters/6/411823.jpg
Hortensia Saga;Marius Casterede (マリユス・カステレード);7;https://cdn.myanimelist.net/images/characters/11/411824.jpg
Hortensia Saga;Adelhied Olivier (アーデルハイド・オリヴィエ);4;https://cdn.myanimelist.net/images/characters/10/433852.jpg
Hortensia Saga;Deflotte Danois (デフロット・ダノワ);4;https://cdn.myanimelist.net/images/characters/15/431423.jpg
Hortensia Saga;Alexi Valdebron (アレクシ・バルデブロン);2;https://cdn.myanimelist.net/images/characters/5/433856.jpg
Hortensia Saga;Nonnoria Foly (ノンノリア・フォリー);2;https://cdn.myanimelist.net/images/characters/7/431424.jpg
Hortensia Saga;Maurice Baudelaire (モーリス・ボードレール);2;https://cdn.myanimelist.net/images/characters/3/411825.jpg
Hortensia Saga;Bernadetta Ober (ベルナデッタ・オーベル);1;https://cdn.myanimelist.net/images/characters/14/433849.jpg
Hortensia Saga;Didier Vialdo (ディディエ・ヴィアルドー);1;https://cdn.myanimelist.net/images/characters/3/433853.jpg
Hortensia Saga;Roy Bashro (ロイ・バッシュロ);1;https://cdn.myanimelist.net/images/characters/3/433855.jpg
Idoly Pride;Mana Nagase (長瀬 麻奈);179;https://cdn.myanimelist.net/images/characters/6/423236.jpg
Idoly Pride;Rei Ichinose (一ノ瀬 怜);105;https://cdn.myanimelist.net/images/characters/6/423227.jpg
Idoly Pride;Kotono Nagase (長瀬 琴乃);73;https://cdn.myanimelist.net/images/characters/2/423235.jpg
Idoly Pride;Mei Hayasaka (早坂 芽衣);72;https://cdn.myanimelist.net/images/characters/3/423223.jpg
Idoly Pride;Sakura Kawasaki (川咲さくら);37;https://cdn.myanimelist.net/images/characters/14/423228.jpg
Idoly Pride;Shizuku Hyoudou (兵藤 雫);15;https://cdn.myanimelist.net/images/characters/4/423225.jpg
Idoly Pride;Suzu Narumiya (成宮 すず);13;https://cdn.myanimelist.net/images/characters/15/423229.jpg
Idoly Pride;Haruko Saeki (佐伯 遙子);11;https://cdn.myanimelist.net/images/characters/9/423230.jpg
Idoly Pride;Chisa Shiraishi (白石 千紗);11;https://cdn.myanimelist.net/images/characters/8/423231.jpg
Idoly Pride;Saki Shiraishi (白石 沙季);8;https://cdn.myanimelist.net/images/characters/13/423232.jpg
Uma Musume: Pretty Derby Season 2;Toukai Teiou  (トウカイテイオー);584;https://cdn.myanimelist.net/images/characters/10/574441.jpg
Uma Musume: Pretty Derby Season 2;Mejiro McQueen  (メジロマックイーン);166;https://cdn.myanimelist.net/images/characters/4/574456.jpg
Uma Musume: Pretty Derby Season 2;Rice Shower  (ライスシャワー);227;https://cdn.myanimelist.net/images/characters/10/574424.jpg
Uma Musume: Pretty Derby Season 2;Special Week  (スペシャルウィーク);215;https://cdn.myanimelist.net/images/characters/7/574429.jpg
Uma Musume: Pretty Derby Season 2;Silence Suzuka  (サイレンススズカ);162;https://cdn.myanimelist.net/images/characters/16/574439.jpg
Uma Musume: Pretty Derby Season 2;Gold Ship  (ゴールドシップ);123;https://cdn.myanimelist.net/images/characters/4/574452.jpg
Uma Musume: Pretty Derby Season 2;Oguri Cap  (オグリキャップ);102;https://cdn.myanimelist.net/images/characters/4/574067.jpg
Uma Musume: Pretty Derby Season 2;Kitasan Black  (キタサンブラック);81;https://cdn.myanimelist.net/images/characters/4/574443.jpg
Uma Musume: Pretty Derby Season 2;Twin Turbo  (ツインターボ);60;https://cdn.myanimelist.net/images/characters/11/574462.jpg
Uma Musume: Pretty Derby Season 2;Nice Nature  (ナイスネイチャ);38;https://cdn.myanimelist.net/images/characters/16/574458.jpg
Azur Lane: Bisoku Zenshin!;Laffey  (ラフィー);395;https://cdn.myanimelist.net/images/characters/3/437855.jpg
Azur Lane: Bisoku Zenshin!;Ayanami  (綾波);169;https://cdn.myanimelist.net/images/characters/12/396119.jpg
Azur Lane: Bisoku Zenshin!;Z23  (Z23);117;https://cdn.myanimelist.net/images/characters/9/395548.jpg
Azur Lane: Bisoku Zenshin!;Javelin  (ジャベリン);74;https://cdn.myanimelist.net/images/characters/15/464822.jpg
Azur Lane: Bisoku Zenshin!;Prinz Eugen  (プリンツ・オイゲン);684;https://cdn.myanimelist.net/images/characters/5/391270.jpg
Azur Lane: Bisoku Zenshin!;Belfast  (ベルファスト);312;https://cdn.myanimelist.net/images/characters/8/496951.jpg
Azur Lane: Bisoku Zenshin!;Bismarck  (ビスマルク);113;https://cdn.myanimelist.net/images/characters/5/403970.jpg
Azur Lane: Bisoku Zenshin!;Taihou  (大鳳);113;https://cdn.myanimelist.net/images/characters/3/437333.jpg
Azur Lane: Bisoku Zenshin!;Formidable  (フォーミダブル);66;https://cdn.myanimelist.net/images/characters/2/437984.jpg
Azur Lane: Bisoku Zenshin!;Nagato  (長門);42;https://cdn.myanimelist.net/images/characters/16/478758.jpg
Wave!! Surfing Yappe!! (TV);Nalu Tanaka (田中 ナル);56;https://cdn.myanimelist.net/images/characters/10/407423.jpg
Wave!! Surfing Yappe!! (TV);Naoya Kido (木戸 ナオヤ);24;https://cdn.myanimelist.net/images/characters/9/407420.jpg
Wave!! Surfing Yappe!! (TV);Rindou Fuke (フケ 倫道);17;https://cdn.myanimelist.net/images/characters/6/407417.jpg
Wave!! Surfing Yappe!! (TV);Souichirou William Mori (森 ウィリアム 聡一郎);15;https://cdn.myanimelist.net/images/characters/16/407422.jpg
Wave!! Surfing Yappe!! (TV);Masaki Hinaoka (陽岡 マサキ);10;https://cdn.myanimelist.net/images/characters/6/407418.jpg
Wave!! Surfing Yappe!! (TV);Kousuke Iwana (厳名 コウスケ);6;https://cdn.myanimelist.net/images/characters/14/407419.jpg
Wave!! Surfing Yappe!! (TV);Yuuta Matsukaze (松風 ユータ);5;https://cdn.myanimelist.net/images/characters/11/407421.jpg
Wave!! Surfing Yappe!! (TV);Shou Akitsuki (秋月 ショウ);32;https://cdn.myanimelist.net/images/characters/4/407416.jpg
Wave!! Surfing Yappe!! (TV);Hayamichi Goyou (五洋 早道);0;https://cdn.myanimelist.net/images/characters/3/557331.jpg
Skate-Leading☆Stars;Hayato Sasugai (流石井 隼人);32;https://cdn.myanimelist.net/images/characters/4/562636.jpg
Skate-Leading☆Stars;Kensei Maeshima (前島 絢晴);27;https://cdn.myanimelist.net/images/characters/3/403291.jpg
Skate-Leading☆Stars;Reo Shinozaki (篠崎 怜鳳);24;https://cdn.myanimelist.net/images/characters/3/403289.jpg
Skate-Leading☆Stars;Akimitsu Mochizuki (望月 暁光);11;https://cdn.myanimelist.net/images/characters/10/403301.jpg
Skate-Leading☆Stars;Yukimitsu Mochizuki (望月 雪光);5;https://cdn.myanimelist.net/images/characters/14/403314.jpg
Skate-Leading☆Stars;Itsuki Kiriyama (桐山 樹);3;https://cdn.myanimelist.net/images/characters/14/403297.jpg
Skate-Leading☆Stars;Susumu Ishikawa (石川 二);2;https://cdn.myanimelist.net/images/characters/6/403309.jpg
Skate-Leading☆Stars;Izumi Himekawa (姫川 泉澄);2;https://cdn.myanimelist.net/images/characters/15/403292.jpg
Skate-Leading☆Stars;Noa Kuonji (久遠寺夢空);2;https://cdn.myanimelist.net/images/characters/14/403299.jpg
Skate-Leading☆Stars;Tomoyuki Kubota (窪田 智之);2;https://cdn.myanimelist.net/images/characters/11/403298.jpg
Back Arrow;Shuu Bi (シュウ・ビ);15;https://cdn.myanimelist.net/images/characters/10/422407.jpg
Back Arrow;Back Arrow  (バック・アロウ);15;https://cdn.myanimelist.net/images/characters/14/422397.jpg
Back Arrow;Atlee Ariel (アタリー・アリエル);4;https://cdn.myanimelist.net/images/characters/5/422399.jpg
Back Arrow;Elsha Lean (エルシャ・リーン);2;https://cdn.myanimelist.net/images/characters/12/422401.jpg
Back Arrow;Bit Namital (ビット・ナミタル);2;https://cdn.myanimelist.net/images/characters/2/422403.jpg
Back Arrow;Zetsu Daidan (ゼツ・ダイダン);6;https://cdn.myanimelist.net/images/characters/13/428114.jpg
Back Arrow;Prax Conrad (プラーク・コンラート);2;https://cdn.myanimelist.net/images/characters/14/424495.jpg
Back Arrow;Fine Forté (フィーネ・フォルテ);2;https://cdn.myanimelist.net/images/characters/14/424493.jpg
Back Arrow;Ren Sin (レン・シン);2;https://cdn.myanimelist.net/images/characters/14/422409.jpg
Back Arrow;Tom  (トム);1;https://cdn.myanimelist.net/images/characters/14/428123.jpg
Project Scard: Praeter no Kizu;Eiji Arashiba (嵐柴 エイジ);30;https://cdn.myanimelist.net/images/characters/3/418274.jpg
Project Scard: Praeter no Kizu;Kazuma Arashiba (嵐柴 カズマ);18;https://cdn.myanimelist.net/images/characters/6/418273.jpg
Project Scard: Praeter no Kizu;Yamato Kai (甲斐 ヤマト);15;https://cdn.myanimelist.net/images/characters/13/418267.jpg
Project Scard: Praeter no Kizu;Itsuki Torataka (虎尊 イツキ);14;https://cdn.myanimelist.net/images/characters/2/418268.jpg
Project Scard: Praeter no Kizu;Kagami Sakishima (茶木縞 カガミ);10;https://cdn.myanimelist.net/images/characters/16/418272.jpg
Project Scard: Praeter no Kizu;Kouga Tatsuma (龍眞 コウガ);8;https://cdn.myanimelist.net/images/characters/15/418269.jpg
Project Scard: Praeter no Kizu;Ran Washimine (鷲峰 ラン);3;https://cdn.myanimelist.net/images/characters/10/418271.jpg
Project Scard: Praeter no Kizu;Jin Karasue (烏末 ジン);3;https://cdn.myanimelist.net/images/characters/8/418270.jpg
Project Scard: Praeter no Kizu;Azusa Yuki (由岐 アズサ);2;https://cdn.myanimelist.net/images/characters/3/482417.jpg
Project Scard: Praeter no Kizu;Hraesvelgr  (先代フレスヴェルグ);1;https://cdn.myanimelist.net/images/characters/3/418264.jpg
Majutsushi Orphen Hagure Tabi: Kimluck-hen;Orphen  (オーフェン);210;https://cdn.myanimelist.net/images/characters/16/544585.jpg
Majutsushi Orphen Hagure Tabi: Kimluck-hen;Cleao Everlasting (クリーオウ・エバーラスティン);18;https://cdn.myanimelist.net/images/characters/4/544607.jpg
Majutsushi Orphen Hagure Tabi: Kimluck-hen;Majic Lin (マジク・リン);8;https://cdn.myanimelist.net/images/characters/12/544619.jpg
Majutsushi Orphen Hagure Tabi: Kimluck-hen;Volkan  (ボルカン);5;https://cdn.myanimelist.net/images/characters/14/397411.jpg
Majutsushi Orphen Hagure Tabi: Kimluck-hen;Leki  (レキ);5;https://cdn.myanimelist.net/images/characters/6/491998.jpg
Majutsushi Orphen Hagure Tabi: Kimluck-hen;Childman Powderfield (チャイルドマン・パウダーフィールド);2;https://cdn.myanimelist.net/images/characters/16/315354.jpg
